,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
310645,1317,1093,4,974841959,M,45,7,98028,"Doors, The (1991)",Drama|Musical,False
804067,3696,3836,4,966302284,M,35,7,19149,Kelly's Heroes (1970),Action|Comedy|War,False
834551,2116,1760,3,983028181,M,18,4,49546,Spice World (1997),Comedy|Musical,False
773070,655,2313,4,975699003,F,25,2,92629,"Elephant Man, The (1980)",Drama,False
404599,3018,1358,4,970506617,M,35,0,45242,Sling Blade (1996),Drama|Thriller,False
24838,3757,1270,2,1009948672,M,25,7,92612,Back to the Future (1985),Comedy|Sci-Fi,False
880485,1377,2827,3,974770497,M,35,16,65270,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,False
243040,5911,296,4,957374098,F,25,17,80301,Pulp Fiction (1994),Crime|Drama,False
861691,3970,1952,2,1019228132,F,25,2,02903,Midnight Cowboy (1969),Drama,False
104945,1820,1690,1,974698387,M,25,20,50265,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
866313,1865,753,2,974695116,F,18,1,94606,"Month by the Lake, A (1995)",Comedy|Drama,False
639427,524,2288,4,976164793,M,18,0,91320,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
717621,1298,2249,4,974839763,M,35,6,33615,My Blue Heaven (1990),Comedy,False
96178,242,110,3,976750551,F,18,4,53706,Braveheart (1995),Action|Drama|War,False
533021,1871,541,4,974693707,F,45,1,46774,Blade Runner (1982),Film-Noir|Sci-Fi,False
238448,2011,3799,1,980543716,F,35,3,01545,Pokémon the Movie 2000 (2000),Animation|Children's,False
74989,2158,1213,5,974617513,M,25,12,60618,GoodFellas (1990),Crime|Drama,False
483995,513,924,4,976205011,M,25,0,55119,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
135123,4204,1198,5,965321099,M,35,7,06905,Raiders of the Lost Ark (1981),Action|Adventure,False
466790,424,1294,4,997755100,M,25,17,55112,M*A*S*H (1970),Comedy|War,False
318268,4303,32,4,965266894,M,25,2,91910,Twelve Monkeys (1995),Drama|Sci-Fi,False
489002,5557,784,4,959441620,M,35,14,33701,"Cable Guy, The (1996)",Comedy,False
514195,4447,1203,4,965177331,M,45,5,32953,12 Angry Men (1957),Drama,False
722934,4541,2413,5,964674832,M,1,10,55427,Clue (1985),Comedy|Mystery,False
506791,692,62,4,978374157,F,25,0,85207,Mr. Holland's Opus (1995),Drama,False
128129,5140,590,3,962058348,M,25,6,35205,Dances with Wolves (1990),Adventure|Drama|Western,False
618487,840,1092,1,994802907,F,25,3,02828,Basic Instinct (1992),Mystery|Thriller,False
518436,1920,898,4,975129277,F,35,7,80122,"Philadelphia Story, The (1940)",Comedy|Romance,False
757730,5794,2757,5,958068995,M,35,17,53703,Frances (1982),Drama,False
961375,5376,2360,5,967094182,M,25,17,94538,"Celebration, The (Festen) (1998)",Drama,False
334506,3150,3536,5,975622575,F,25,3,92831,Keeping the Faith (2000),Comedy|Romance,False
291161,1873,2890,4,974735787,M,35,7,02127,Three Kings (1999),Drama|War,False
299807,1137,3409,3,975362039,M,18,4,13165,Final Destination (2000),Drama|Thriller,False
286542,224,908,3,976831360,F,18,4,14850,North by Northwest (1959),Drama|Thriller,False
741824,4854,911,4,962831485,F,50,13,03851,Charade (1963),Comedy|Mystery|Romance|Thriller,False
464535,4167,904,5,965662034,M,25,20,22032,Rear Window (1954),Mystery|Thriller,False
80785,1926,3107,4,974771606,F,1,0,95404,Backdraft (1991),Action|Drama,False
612030,3650,1644,2,966461163,M,25,0,60611,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,False
900546,1112,382,2,974950365,M,18,6,19104,Wolf (1994),Drama|Horror,False
602579,2232,3566,3,1043596448,M,25,14,60061,"Big Kahuna, The (2000)",Comedy|Drama,False
653935,715,1186,4,975534184,M,18,0,53715,"Sex, Lies, and Videotape (1989)",Drama,False
141647,2985,2571,5,1029891670,M,18,4,97333,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
625588,1605,2888,3,975379955,F,18,0,28270,Drive Me Crazy (1999),Comedy|Romance,False
610112,3963,1702,3,1018671738,M,50,20,30030,Flubber (1997),Children's|Comedy|Fantasy,False
74250,3610,1687,5,967000027,M,18,6,30064,"Jackal, The (1997)",Action|Thriller,False
187062,4150,104,4,965343138,M,25,0,29672,Happy Gilmore (1996),Comedy,False
685993,509,1242,4,976207732,M,25,2,55125,Glory (1989),Action|Drama|War,False
558703,3320,3448,4,968203552,M,25,1,56082,"Good Morning, Vietnam (1987)",Comedy|Drama|War,False
681754,4161,2893,1,965341083,M,45,0,90404,Plunkett & MaCleane (1999),Action|Drama,False
272464,5621,1923,4,959099077,M,25,7,02135,There's Something About Mary (1998),Comedy,False
290530,3749,3476,4,966133019,F,25,0,60664,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
813001,3908,3429,5,965756974,M,25,0,10021,Creature Comforts (1990),Animation|Comedy,False
694798,5475,2160,4,994750906,M,25,4,94110,Rosemary's Baby (1968),Horror|Thriller,False
975060,4373,2180,4,965182161,M,50,12,32920,Torn Curtain (1966),Thriller,False
653984,1383,1186,3,974770296,F,25,7,19806,"Sex, Lies, and Videotape (1989)",Drama,False
439601,202,592,5,976936282,M,18,4,53706,Batman (1989),Action|Adventure|Crime|Drama,False
246999,4918,1909,3,963084362,F,18,12,84107,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
608990,963,1625,4,975119945,M,25,0,48197,"Game, The (1997)",Mystery|Thriller,False
543681,3123,2393,2,969324423,M,25,2,90401,Star Trek: Insurrection (1998),Action|Sci-Fi,False
973214,1246,2513,3,975930626,M,18,4,98225,Pet Sematary (1989),Horror,False
913179,2484,3743,4,974147354,M,45,5,31901,Boys and Girls (2000),Comedy|Romance,False
6265,963,1197,5,975118462,M,25,0,48197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
547161,2921,2105,4,971669987,M,50,1,53221,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,False
318580,5488,32,3,959818015,M,25,15,91125,Twelve Monkeys (1995),Drama|Sci-Fi,False
50930,1746,1029,5,974848736,M,25,4,33157,Dumbo (1941),Animation|Children's|Musical,False
156629,4482,1090,3,965016945,F,35,1,94044,Platoon (1986),Drama|War,False
823915,5021,931,4,962582542,M,50,6,90504,Spellbound (1945),Mystery|Romance|Thriller,False
149893,2472,1954,4,974235831,M,25,18,37922,Rocky (1976),Action|Drama,False
317300,385,32,2,976300332,M,25,6,68131,Twelve Monkeys (1995),Drama|Sci-Fi,False
465256,2934,2094,3,971488304,F,35,20,91324,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,False
134555,2887,1198,5,972142755,M,25,3,66205,Raiders of the Lost Ark (1981),Action|Adventure,False
942725,2934,2535,3,971489207,F,35,20,91324,Earthquake (1974),Action,False
222817,3935,1201,4,965755002,M,35,18,72118,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
561546,245,1288,3,976733646,M,35,16,66046,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
576243,5888,2616,3,957534713,M,25,20,64114,Dick Tracy (1990),Action|Crime,False
985850,3507,2900,2,982458892,M,25,0,02472,Monkey Shines (1988),Horror|Sci-Fi,False
556544,2820,2639,3,972660066,F,35,0,02138,Mommie Dearest (1981),Drama,False
262369,5300,2289,5,961472479,M,25,20,94111,"Player, The (1992)",Comedy|Drama,False
802364,5897,3102,4,957451890,M,25,20,02152,Jagged Edge (1985),Thriller,False
364485,1297,1120,4,974789522,M,25,7,92109,"People vs. Larry Flynt, The (1996)",Drama,False
342899,3135,912,3,969061145,M,25,15,12345,Casablanca (1942),Drama|Romance|War,False
524389,17,3175,5,978160792,M,50,1,95350,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
825480,4090,3733,3,965426708,M,56,6,77379,"Paper Chase, The (1973)",Drama,False
335040,1218,3753,3,974839757,M,56,15,13207,"Patriot, The (2000)",Action|Drama|War,False
472407,3603,2174,2,966616759,F,35,7,78704,Beetlejuice (1988),Comedy|Fantasy,False
231092,1988,1535,3,974856368,F,25,1,85224,Love! Valour! Compassion! (1997),Drama|Romance,False
923564,5029,2803,4,962566907,M,25,4,70115,"Pelican Brief, The (1993)",Thriller,False
914301,102,2212,4,1043798952,M,35,19,20871,"Man Who Knew Too Much, The (1934)",Thriller,False
536553,3908,2529,4,966363770,M,25,0,10021,Planet of the Apes (1968),Action|Sci-Fi,False
498728,3539,370,4,966931162,F,25,4,77006,Naked Gun 33 1/3: The Final Insult (1994),Comedy,False
379238,4824,2314,4,962917371,M,25,7,55411,Beloved (1998),Drama,False
813280,2106,28,4,1007575203,F,18,20,495321,Persuasion (1995),Romance,False
840835,2990,3091,2,970953157,M,35,12,45243,Kagemusha (1980),Drama|War,False
430439,4306,587,5,965263625,M,45,7,67301,Ghost (1990),Comedy|Romance|Thriller,False
893183,3773,3342,4,966046382,M,35,6,50265,Birdy (1984),Drama|War,False
788741,1699,612,2,974707231,F,25,19,98102,"Pallbearer, The (1996)",Comedy,False
996167,3618,992,3,966598532,M,56,17,22657,"Rich Man's Wife, The (1996)",Thriller,False
169738,4238,2728,4,965420290,M,35,16,44691,Spartacus (1960),Drama,False
258085,1889,1912,5,974692853,M,18,14,80023,Out of Sight (1998),Action|Crime|Romance,False
246317,772,1909,3,975440712,M,18,12,89118,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
360132,881,1693,3,975265373,M,18,14,76401,Amistad (1997),Drama,False
710518,2456,1405,3,974180029,M,25,5,48103,Beavis and Butt-head Do America (1996),Animation|Comedy,False
945200,2592,1661,4,974056934,M,50,7,80004-4448,Switchback (1997),Thriller,False
808489,4150,1297,3,965343361,M,25,0,29672,Real Genius (1985),Comedy,False
53774,3419,2028,5,967395813,M,45,1,16801,Saving Private Ryan (1998),Action|Drama|War,False
213720,5100,2951,5,962407098,M,50,6,193122042,"Fistful of Dollars, A (1964)",Action|Western,False
967703,4673,1564,5,964490986,M,35,16,94705,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,False
79483,1284,434,3,978826672,M,45,16,33334,Cliffhanger (1993),Action|Adventure|Crime,False
269283,5333,1635,3,960827600,F,25,7,02332,"Ice Storm, The (1997)",Drama,False
19414,5182,2018,4,961788261,F,35,7,55441,Bambi (1942),Animation|Children's,False
504732,4472,3668,4,965067527,F,45,16,14424,Romeo and Juliet (1968),Drama|Romance,False
222174,5536,3527,2,959810982,M,25,16,67204,Predator (1987),Action|Sci-Fi|Thriller,False
76424,899,3578,4,979427500,F,25,1,30605,Gladiator (2000),Action|Drama,False
113339,873,265,4,975439881,M,56,6,19027,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,False
411838,631,1584,5,975781204,M,35,17,28601,Contact (1997),Drama|Sci-Fi,False
695417,4107,1373,4,965520057,F,25,0,23221,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,False
343171,4139,912,4,965347437,M,56,14,40207,Casablanca (1942),Drama|Romance|War,False
772266,4948,3543,3,962650447,M,45,2,94618,Diner (1982),Comedy|Drama,False
79180,3474,1217,5,967132846,M,35,11,10538,Ran (1985),Drama|War,False
189527,4354,1079,5,965192206,M,35,14,78611,"Fish Called Wanda, A (1988)",Comedy,False
334378,1599,3536,4,978881695,M,25,0,92646,Keeping the Faith (2000),Comedy|Romance,False
634059,3292,2752,5,968212081,F,50,6,79410,Outrageous Fortune (1987),Comedy|Mystery,False
276494,2124,2159,5,974648492,M,25,0,12306,Henry: Portrait of a Serial Killer (1990),Crime|Horror,False
505625,1591,1129,4,974740254,M,50,7,26501,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
300383,1842,1449,4,993445031,M,18,4,53190,Waiting for Guffman (1996),Comedy,False
332748,1922,1569,4,975129204,F,25,7,94303,My Best Friend's Wedding (1997),Comedy|Romance,False
280898,3681,3100,5,966534912,M,25,7,29662,"River Runs Through It, A (1992)",Drama,False
784852,2663,3308,3,973459270,F,25,4,02215,"Flamingo Kid, The (1984)",Comedy|Drama,False
480453,2092,1019,5,974680785,M,56,1,49006,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,False
823875,3610,931,1,977887454,M,18,6,30064,Spellbound (1945),Mystery|Romance|Thriller,False
367594,4921,454,4,962782408,F,25,15,92507,"Firm, The (1993)",Drama|Thriller,False
230719,4028,288,4,965514479,M,25,4,02140,Natural Born Killers (1994),Action|Thriller,False
668130,2073,1956,5,974661750,F,18,4,13148,Ordinary People (1980),Drama,False
579266,654,10,3,975701035,M,50,7,75023,GoldenEye (1995),Action|Adventure|Thriller,False
568140,558,440,3,976053233,M,35,20,55108,Dave (1993),Comedy|Romance,False
562880,2223,3396,4,974599461,M,25,2,60123,"Muppet Movie, The (1979)",Children's|Comedy,False
736886,1902,2808,4,974842640,M,25,19,93536,Universal Soldier (1992),Action|Sci-Fi,False
560420,5239,2076,5,961442583,M,35,7,07043,Blue Velvet (1986),Drama|Mystery,False
788121,3391,3684,4,967665556,M,18,4,48135,"Fabulous Baker Boys, The (1989)",Drama|Romance,False
577304,3370,1262,5,967609342,M,18,4,92833,"Great Escape, The (1963)",Adventure|War,False
421931,5485,1320,3,959835879,M,25,4,08544,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,False
401862,4339,3452,3,965232266,M,25,2,78748,Romeo Must Die (2000),Action|Romance,False
772835,2279,3040,1,974560485,M,50,7,08816,Meatballs (1979),Comedy,False
828465,2018,1086,4,974676331,M,35,16,46214,Dial M for Murder (1954),Mystery|Thriller,False
135039,3992,1198,5,965589904,M,25,4,32653,Raiders of the Lost Ark (1981),Action|Adventure,False
431676,3401,3296,5,980118804,M,35,7,76109,To Sir with Love (1967),Drama,False
233535,3626,2770,4,966595648,M,25,17,75075,Bowfinger (1999),Comedy,False
201558,4279,733,5,965282643,M,25,16,43215,"Rock, The (1996)",Action|Adventure|Thriller,False
743862,548,1388,1,976140189,F,35,16,96860,Jaws 2 (1978),Action|Horror,False
243877,1733,1617,4,977461820,M,18,14,43725,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
15555,4909,2918,5,962682600,F,35,12,94014,Ferris Bueller's Day Off (1986),Comedy,False
53588,2995,2028,4,970684869,M,25,15,97333,Saving Private Ryan (1998),Action|Drama|War,False
834538,1778,1760,1,976178533,M,18,4,94704,Spice World (1997),Comedy|Musical,False
164200,2918,1527,2,984182610,M,25,12,98112,"Fifth Element, The (1997)",Action|Sci-Fi,False
296000,2456,1517,3,974178924,M,25,5,48103,Austin Powers: International Man of Mystery (1997),Comedy,False
275200,3985,896,4,965621055,M,45,16,01880,Wild Reeds (1994),Drama,False
635345,4865,3638,1,962819726,F,35,14,02130,Moonraker (1979),Action|Romance|Sci-Fi,False
597221,5176,2724,4,961862036,M,1,10,60423,Runaway Bride (1999),Comedy|Romance,False
705328,5703,1219,4,958575988,M,56,1,14068,Psycho (1960),Horror|Thriller,False
425157,5085,1252,5,962396201,M,56,17,75225,Chinatown (1974),Film-Noir|Mystery|Thriller,False
191379,3925,2997,4,965709455,M,25,12,77042,Being John Malkovich (1999),Comedy,False
131884,3391,1552,2,1005836995,M,18,4,48135,Con Air (1997),Action|Adventure|Thriller,False
312800,2643,2188,2,985029261,M,45,17,99005,54 (1998),Drama,False
911492,1952,3910,5,975378826,M,35,1,91030,Dancer in the Dark (2000),Drama|Musical,False
724417,3018,2792,4,970521648,M,35,0,45242,Airplane II: The Sequel (1982),Comedy,False
681478,5857,2020,3,957734525,F,45,2,43229,Dangerous Liaisons (1988),Drama|Romance,False
837535,1698,3549,4,974770511,M,35,2,97214,Guys and Dolls (1955),Musical,False
741520,5112,196,3,962328406,M,35,13,89128,Species (1995),Horror|Sci-Fi,False
570380,3760,85,2,966096992,M,50,0,55128,Angels and Insects (1995),Drama|Romance,False
902322,1285,1305,4,975457645,M,35,4,98125,"Paris, Texas (1984)",Drama,False
28704,3067,48,4,969998408,F,25,0,02148,Pocahontas (1995),Animation|Children's|Musical|Romance,False
148121,2181,1597,4,974612490,M,25,0,45245,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
572370,1685,708,3,974722165,M,35,12,95833,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,False
197295,4242,1580,5,965309821,M,50,7,78704,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
904831,1775,1228,4,974703508,M,25,4,70115,Raging Bull (1980),Drama,False
246213,195,1909,4,997475376,M,25,12,10458,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
192362,4921,1615,2,962782408,F,25,15,92507,"Edge, The (1997)",Adventure|Thriller,False
927943,1274,2357,5,1025893148,M,45,7,37343,Central Station (Central do Brasil) (1998),Drama,False
249588,5702,3006,5,958578242,M,18,0,90034,"Insider, The (1999)",Drama,False
743704,1974,2259,3,974958801,M,35,17,12159,Blame It on Rio (1984),Comedy|Romance,False
511333,676,1200,3,975685766,M,18,16,55129,Aliens (1986),Action|Sci-Fi|Thriller|War,False
270695,1916,1921,4,974695566,M,45,7,90405,Pi (1998),Sci-Fi|Thriller,False
548512,4675,2108,5,963738077,F,18,4,27514,L.A. Story (1991),Comedy|Romance,False
763067,881,719,2,975263632,M,18,14,76401,Multiplicity (1996),Comedy,False
616458,1778,1805,4,974780326,M,18,4,94704,Wild Things (1998),Crime|Drama|Mystery|Thriller,False
168891,4305,780,4,965264216,F,45,17,27616,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
752948,4344,2118,5,965239903,M,25,1,44240,"Dead Zone, The (1983)",Horror|Thriller,False
879417,3824,15,1,992954057,M,25,17,32308,Cutthroat Island (1995),Action|Adventure|Romance,False
682825,3999,485,3,965573845,M,35,17,30701,Last Action Hero (1993),Action|Comedy,False
818777,5754,2071,4,958275210,F,18,1,60640,And the Band Played On (1993),Drama,False
857190,4138,3555,4,970008126,M,25,7,91423,U-571 (2000),Action|Thriller,False
492024,438,1967,4,976250080,M,18,11,53705,Labyrinth (1986),Adventure|Children's|Fantasy,False
780956,4375,2412,4,965241006,F,25,5,40241,Rocky V (1990),Action|Drama,False
102125,190,589,3,977027156,M,25,17,55125,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
30047,3220,1097,4,968451180,M,35,7,54016,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
960077,5854,512,4,957744998,M,45,7,33135,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,False
442939,202,2072,3,976940857,M,18,4,53706,"'burbs, The (1989)",Comedy,False
122415,1584,1370,5,975387289,M,25,19,45701,Die Hard 2 (1990),Action|Thriller,False
243360,391,1617,4,976298139,M,45,11,22122,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
263723,2559,1127,3,973988387,M,18,10,53207,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
9681,3408,2804,4,967422930,M,25,17,14830,"Christmas Story, A (1983)",Comedy|Drama,False
754537,3415,3361,4,967519069,M,35,7,80129,Bull Durham (1988),Comedy,False
704738,2917,1219,4,971729986,M,25,0,60201,Psycho (1960),Horror|Thriller,False
456691,2208,3608,4,974605528,M,25,0,10006,Pee-wee's Big Adventure (1985),Comedy,False
275986,4446,176,5,965091795,M,18,18,60435,Living in Oblivion (1995),Comedy,False
591503,2419,2976,3,974241680,M,25,0,06096,Bringing Out the Dead (1999),Drama|Horror,False
823823,2018,931,3,974675939,M,35,16,46214,Spellbound (1945),Mystery|Romance|Thriller,False
807868,1266,3462,5,994608525,M,25,4,18104,Modern Times (1936),Comedy,False
864989,4345,3436,3,966273896,F,25,14,44304,Dying Young (1991),Drama|Romance,False
72869,4523,1210,5,964816658,M,18,2,55304,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
222020,4715,3527,5,963527111,M,25,2,97205,Predator (1987),Action|Sci-Fi|Thriller,False
504368,4086,520,5,965504067,F,1,10,55391,Robin Hood: Men in Tights (1993),Comedy,False
944905,1124,1515,2,974913585,M,25,2,60156,Volcano (1997),Drama|Thriller,False
731842,1701,3507,4,979178565,F,25,4,97233,"Odd Couple, The (1968)",Comedy,False
874663,4510,836,2,966788046,M,45,7,92503,Chain Reaction (1996),Action|Adventure|Thriller,False
343785,1361,199,5,974770982,F,25,0,97401,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,False
356813,3673,1682,4,966745617,M,25,2,10003,"Truman Show, The (1998)",Drama,False
604464,5854,1608,4,957746418,M,45,7,33135,Air Force One (1997),Action|Thriller,False
518372,1242,898,4,975348986,F,35,0,10014,"Philadelphia Story, The (1940)",Comedy|Romance,False
74101,721,1687,4,975545399,F,35,9,97520,"Jackal, The (1997)",Action|Thriller,False
